course_id,course_title,skill,skill_category,skill_difficulty,confidence,extraction_method,cluster
C9540,Google Cloud Storage - Bucket Lock,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C9544,AWS: Data Analytics,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C9545,Regression Modeling for Marketers,regression,data_science,intermediate,0.9,taxonomy_match,0
C9546,Using JavaScript with AI: Enhancing Development Workflows,javascript,programming,intermediate,0.9,taxonomy_match,0
C9550,Introduction to AI and Machine Learning on Google Cloud,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C9550,Introduction to AI and Machine Learning on Google Cloud,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C9554,Innovation & Entrepreneurship - From Design Thinking to Funding,design thinking,design,intermediate,0.9,taxonomy_match,9
C9554,Innovation & Entrepreneurship - From Design Thinking to Funding,innovation,extracted,intermediate,0.6,nlp_extraction,0
C9554,Innovation & Entrepreneurship - From Design Thinking to Funding,entrepreneurship,extracted,intermediate,0.6,nlp_extraction,0
C9554,Innovation & Entrepreneurship - From Design Thinking to Funding,funding,extracted,intermediate,0.6,nlp_extraction,0
C9565,Understanding and Visualizing Data with Python,python,programming,intermediate,0.9,taxonomy_match,0
C9566,Business intelligence and data analytics: Generate insights,business intelligence,business_analysis,intermediate,0.9,taxonomy_match,14
C9567,Data Prep for Machine Learning in Python,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C9567,Data Prep for Machine Learning in Python,python,programming,intermediate,0.9,taxonomy_match,0
C9569,Amazon DevOps Guru Getting Started,devops,software_engineering,intermediate,0.9,taxonomy_match,0
C9574,Natural Language Processing - Deep Learning Models in Python,natural language processing,data_science,intermediate,0.9,taxonomy_match,0
C9574,Natural Language Processing - Deep Learning Models in Python,deep learning,data_science,advanced,0.9,taxonomy_match,4
C9574,Natural Language Processing - Deep Learning Models in Python,python,programming,intermediate,0.9,taxonomy_match,0
C9577,UX Design Fundamentals,ux design,design,intermediate,0.9,taxonomy_match,0
C9577,UX Design Fundamentals,ux design fundamentals,extracted,intermediate,0.6,nlp_extraction,0
C9579,Capstone Project: Applying Business Analysis Skills ,capstone project,extracted,intermediate,0.6,nlp_extraction,0
C9579,Capstone Project: Applying Business Analysis Skills ,business analysis skills,extracted,intermediate,0.6,nlp_extraction,0
C9580,Networking in Google Cloud: Hybrid and Multicloud - 日本語版,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C9582,ML Pipelines on Google Cloud en Español,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C9585,Mastering Spring Framework,spring framework,extracted,intermediate,0.6,nlp_extraction,0
C9587,Mastering Java and Advanced Tools for Selenium Automation,java,programming,intermediate,0.9,taxonomy_match,0
C9587,Mastering Java and Advanced Tools for Selenium Automation,advanced tools,extracted,intermediate,0.6,nlp_extraction,0
C9588,Agile with Atlassian Jira,agile,software_engineering,intermediate,0.9,taxonomy_match,0
C9589,Digital Marketing Trends,digital marketing,marketing,intermediate,0.9,taxonomy_match,0
C9590,Business Intelligence and Visual Analytics,business intelligence,business_analysis,intermediate,0.9,taxonomy_match,14
C9593,Neurodiversity in Workplaces: Inclusive Leadership,leadership,project_management,intermediate,0.9,taxonomy_match,0
C9595,مبادئ وأساسيات المحاسبة | What Accounting is all about,accounting,finance,intermediate,0.9,taxonomy_match,0
C9599,Foundations of Advanced Wireless Communication,communication,project_management,intermediate,0.9,taxonomy_match,0
C9600,Implementing Page Navigation in a Flutter Application,page navigation,extracted,intermediate,0.6,nlp_extraction,0
C9600,Implementing Page Navigation in a Flutter Application,a flutter application,extracted,intermediate,0.6,nlp_extraction,0
C9603,API Integration - End to End Web Development,web development,software_engineering,intermediate,0.9,taxonomy_match,0
C9604,Excel Basics for Data Analysis,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C9608,Practical Time Series Analysis,time series,data_science,intermediate,0.9,taxonomy_match,0
C9610,Designing Robust Information System Security Architectures,robust information system security,extracted,intermediate,0.6,nlp_extraction,0
C9615,أساسيات البرمجة بلغة Kotlin,kotlin,programming,intermediate,0.9,taxonomy_match,0
C9620,"Create video, audio and infographics for online learning ",video,extracted,intermediate,0.6,nlp_extraction,0
C9620,"Create video, audio and infographics for online learning ",audio,extracted,intermediate,0.6,nlp_extraction,0
C9620,"Create video, audio and infographics for online learning ",infographics,extracted,intermediate,0.6,nlp_extraction,0
C9625,Learning Chinese : Start From Scratch (零到一學中文),chinese,extracted,intermediate,0.6,nlp_extraction,0
C9625,Learning Chinese : Start From Scratch (零到一學中文),scratch,extracted,intermediate,0.6,nlp_extraction,0
C9628,Building Batch Data Pipelines on Google Cloud,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C9631,Protect and Recover Microsoft SQL Server with Actifio,sql,programming,intermediate,0.9,taxonomy_match,0
C9634,Cybersecurity with Python: Beginner to Advanced,python,programming,intermediate,0.9,taxonomy_match,0
C9636,Portrait Photography - Lighting and Posing Models,photography,multimedia,intermediate,0.9,taxonomy_match,0
C9637,Unreal Engine: Design & Implement Landscapes for Games,unreal engine,extracted,intermediate,0.6,nlp_extraction,0
C9637,Unreal Engine: Design & Implement Landscapes for Games,design,extracted,intermediate,0.6,nlp_extraction,9
C9637,Unreal Engine: Design & Implement Landscapes for Games,landscapes,extracted,intermediate,0.6,nlp_extraction,0
C9637,Unreal Engine: Design & Implement Landscapes for Games,games,extracted,intermediate,0.6,nlp_extraction,0
C9644,Python: de cero a usuario,python,programming,intermediate,0.9,taxonomy_match,0
C9648,Responsible AI with AWS Security and Governance,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C9652,Einführung in die Datenanalyse in Google Cloud ,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
C9653,Spring WebFlux: Build Scalable Reactive Web Apps,spring webflux,extracted,intermediate,0.6,nlp_extraction,0
C9653,Spring WebFlux: Build Scalable Reactive Web Apps,scalable reactive web apps,extracted,intermediate,0.6,nlp_extraction,0
C9656,JavaScript for Web Development,javascript,programming,intermediate,0.9,taxonomy_match,0
C9656,JavaScript for Web Development,web development,software_engineering,intermediate,0.9,taxonomy_match,0
C9662,Create a Promotional Video using Canva,a promotional video,extracted,intermediate,0.6,nlp_extraction,0
C9662,Create a Promotional Video using Canva,canva,extracted,intermediate,0.6,nlp_extraction,0
C9666,Enhance Student Learning with Interactive Lessons in Nearpod,student,extracted,intermediate,0.6,nlp_extraction,0
C9666,Enhance Student Learning with Interactive Lessons in Nearpod,interactive lessons,extracted,intermediate,0.6,nlp_extraction,0
C9667,Organizational Leadership Capstone,leadership,project_management,intermediate,0.9,taxonomy_match,0
C9668,Getting Started with Google Kubernetes Engine - Português Brasileiro,kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C9669,Application of Health Equity Research Methods for Practice and Policy ,research,analytical,intermediate,0.9,taxonomy_match,0
C9669,Application of Health Equity Research Methods for Practice and Policy ,health equity research methods,extracted,intermediate,0.6,nlp_extraction,0
C9669,Application of Health Equity Research Methods for Practice and Policy ,practice,extracted,intermediate,0.6,nlp_extraction,0
C9669,Application of Health Equity Research Methods for Practice and Policy ,policy,extracted,intermediate,0.6,nlp_extraction,0
C9671,"Flutter and Dart: Developing iOS, Android, and Mobile Apps",flutter,extracted,intermediate,0.6,nlp_extraction,0
C9671,"Flutter and Dart: Developing iOS, Android, and Mobile Apps",dart: developing ios,extracted,intermediate,0.6,nlp_extraction,0
C9673,Qlik Sense for Beginners: Analyze and Visualize Data,qlik sense,extracted,intermediate,0.6,nlp_extraction,0
C9673,Qlik Sense for Beginners: Analyze and Visualize Data,beginners,extracted,intermediate,0.6,nlp_extraction,0
C9673,Qlik Sense for Beginners: Analyze and Visualize Data,data,extracted,intermediate,0.6,nlp_extraction,11
C9674,Kubernetes Essentials - Deploying and Managing Applications,kubernetes,cloud_computing,advanced,0.9,taxonomy_match,0
C9677,Installation et Configuration Python avec Visual Studio Code,python,programming,intermediate,0.9,taxonomy_match,0
C9686,"Python Functions, Files, and Dictionaries",python,programming,intermediate,0.9,taxonomy_match,0
C9690,Security with AWS: Identity and Access Management (IAM) ,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C9692,Introduction to AI and Machine Learning on GC - Deutsch,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C9693,Introduction to Machine Learning with Python,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C9693,Introduction to Machine Learning with Python,python,programming,intermediate,0.9,taxonomy_match,0
C9693,Introduction to Machine Learning with Python,introduction,extracted,intermediate,0.6,nlp_extraction,0
C9698,Social Media Storytelling: Videos for Instagram & YouTube,storytelling,communication,intermediate,0.9,taxonomy_match,0
C9699,Database Creation and Modeling using MYSQL Workbench,database creation,extracted,intermediate,0.6,nlp_extraction,0
C9699,Database Creation and Modeling using MYSQL Workbench,modeling,extracted,intermediate,0.6,nlp_extraction,0
C9699,Database Creation and Modeling using MYSQL Workbench,mysql workbench,extracted,intermediate,0.6,nlp_extraction,0
C9700,"Learning HTML, CSS and JavaScript through Game Development",html,programming,intermediate,0.9,taxonomy_match,0
C9700,"Learning HTML, CSS and JavaScript through Game Development",css,programming,intermediate,0.9,taxonomy_match,0
C9700,"Learning HTML, CSS and JavaScript through Game Development",javascript,programming,intermediate,0.9,taxonomy_match,0
C9701,The Future of Education with AI: Exploring Perspectives,education,extracted,intermediate,0.6,nlp_extraction,0
C9701,The Future of Education with AI: Exploring Perspectives,perspectives,extracted,intermediate,0.6,nlp_extraction,0
C9703,算法设计与分析   Design and Analysis of Algorithms,算法设计与分析   design,extracted,intermediate,0.6,nlp_extraction,9
C9703,算法设计与分析   Design and Analysis of Algorithms,analysis,extracted,intermediate,0.6,nlp_extraction,0
C9703,算法设计与分析   Design and Analysis of Algorithms,algorithms,extracted,intermediate,0.6,nlp_extraction,0
C9708,The Power of Statistics,statistics,data_science,intermediate,0.9,taxonomy_match,0
C9710,Introduction To Java Database Connectivity - JDBC,java,programming,intermediate,0.9,taxonomy_match,0
C9713,Machine Learning in Retail,machine learning,data_science,intermediate,0.9,taxonomy_match,4
C9714,Implement Polyglot Persistence Using SQL and NoSQL Databases,sql,programming,intermediate,0.9,taxonomy_match,0
C9714,Implement Polyglot Persistence Using SQL and NoSQL Databases,polyglot persistence,extracted,intermediate,0.6,nlp_extraction,0
C9714,Implement Polyglot Persistence Using SQL and NoSQL Databases,sql and nosql databases,extracted,intermediate,0.6,nlp_extraction,0
C9716,Power Pages for Beginners: Create Website for Your Company ,power pages,extracted,intermediate,0.6,nlp_extraction,0
C9716,Power Pages for Beginners: Create Website for Your Company ,beginners,extracted,intermediate,0.6,nlp_extraction,0
C9716,Power Pages for Beginners: Create Website for Your Company ,website,extracted,intermediate,0.6,nlp_extraction,0
C9716,Power Pages for Beginners: Create Website for Your Company ,your company,extracted,intermediate,0.6,nlp_extraction,5
C9720,AWS: Application Integration and Networking,aws,cloud_computing,intermediate,0.9,taxonomy_match,0
C9725,Combining and Analyzing Complex Data,complex data,extracted,intermediate,0.6,nlp_extraction,11
C9727,"Applied React – Projects, Routing & State",react,programming,intermediate,0.9,taxonomy_match,0
C9727,"Applied React – Projects, Routing & State",routing,extracted,intermediate,0.6,nlp_extraction,0
C9729,Create a Tic-Tac-Toe game in Python,python,programming,intermediate,0.9,taxonomy_match,0
C9729,Create a Tic-Tac-Toe game in Python,a tic-tac-toe game,extracted,intermediate,0.6,nlp_extraction,10
C9730,What's New in .NET and C#,c#,programming,intermediate,0.9,taxonomy_match,0
C9731,Deep Learning Applications for Computer Vision,deep learning,data_science,advanced,0.9,taxonomy_match,4
C9731,Deep Learning Applications for Computer Vision,computer vision,data_science,intermediate,0.9,taxonomy_match,0
C9735,Communication and Leadership during a Public Health Crisis,communication,project_management,intermediate,0.9,taxonomy_match,0
C9735,Communication and Leadership during a Public Health Crisis,leadership,project_management,intermediate,0.9,taxonomy_match,0
C9736,Calculus: Single Variable Part 3 - Integration,calculus,mathematics,intermediate,0.9,taxonomy_match,0
C9738,Astronomy: Exploring Time and Space,astronomy,extracted,intermediate,0.6,nlp_extraction,0
C9738,Astronomy: Exploring Time and Space,time,extracted,intermediate,0.6,nlp_extraction,0
C9738,Astronomy: Exploring Time and Space,space,extracted,intermediate,0.6,nlp_extraction,0
C9741,APIs Explorer: Cloud SQL,sql,programming,intermediate,0.9,taxonomy_match,0
C9742,Data Analysis with R Programming,data analysis,data_science,intermediate,0.9,taxonomy_match,0
C9742,Data Analysis with R Programming,r,programming,intermediate,0.9,taxonomy_match,0
C9747,Website Modernization with Generative AI on Google Cloud,google cloud,cloud_computing,intermediate,0.9,taxonomy_match,1
